62529	1610737	"Called when the architecture enters its oops handler, before it prints
anything. If this is the first CPU to oops, and it's oopsing the first time
then let it proceed.

This is all enabled by the pause_on_oops kernel boot option. We do all this
to ensure that oopses don't scroll off the screen. It has the side-effect
of preventing later-oopsing CPUs from mucking up the display, too.

It turns out that the CPU which is allowed to print ends up pausing for the
right duration, whereas all the other CPUs pause for twice as long: once in
oops_enter(), once in oops_exit()."
62532	1610835	can't trust the integrity of the kernel anymore
62538	1610900	64-bit random ID for oopses:
62553	1611152	"Called when the architecture exits its oops handler, after printing
everything."
62566	1611458	"Called when gcc's -fstack-protector feature is used, and
gcc detects corruption of the on-stack canary value"
62583	1611929	"RT Mutexes: blocking mutual exclusion locks with PI support

started by Ingo Molnar and Thomas Gleixner:




This file contains the private data structure and API definitions."
62595	1612333	"The rtmutex in kernel tester is independent of rtmutex debugging. We
call schedule_rt_mutex_test() instead of schedule() for the tasks which
belong to the tester. That way we can delay the wakeup path of those
threads to provoke lock stealing and testing of complex boosting scenarios."
62619	1612994	"This is the control structure for tasks blocked on a rt_mutex,
which is allocated on the kernel stack on of the blocked task.

@list_entry: pi node to enqueue into the mutex waiters list
@pi_list_entry: pi node to enqueue into the mutex owner waiters list
@task: task reference to the blocked task"
62634	1613315	Various helpers to access the waiters-plist:
62666	1613990	lock->owner state tracking:
62690	1614629	PI-futex support (proxy locking functions, etc.):
62722	1615654	"RT-Mutexes: blocking mutual exclusion locks with PI support

started by Ingo Molnar and Thomas Gleixner:




This code is based on the rt.c implementation in the preempt-rt tree.
Portions of said code are




Steven Rostedt <rostedt@goodmis.org>

See rt.c in preempt-rt for proper credits and further information"
62788	1617070	"deadlock detection flag. We turn it off when we detect
the first problem because we dont want to recurse back
into the tracing code when doing error printk or
executing a BUG():"
62826	1617950	"We fill out the fields in the waiter to store the information about
the deadlock. We print when we return. act_waiter can be NULL in
case of a remove waiter operation."
62924	1620498	Make sure we are not reinitializing a held lock:
62948	1621083	"RT-Mutexes: blocking mutual exclusion locks with PI support

started by Ingo Molnar and Thomas Gleixner:




This file contains macros used solely by rtmutex.c. Debug version."
62980	1622327	"RT-Mutex-tester: scriptable tester for rt mutexes

started by Thomas Gleixner:"
63025	1623099	"1 Sched other, data = nice
2 Sched fifo, data = prio
3 Lock uninterruptible, data = lockindex
4 Lock uninterruptible no wait in wakeup, data = lockindex
5 Lock interruptible, data = lockindex
6 Lock interruptible no wait in wakeup, data = lockindex
7 Continue locking after the wakeup delay
8 Unlock, data = lockindex
9 Lock BKL
10 Unlock BKL
11 Signal other test thread, data = thread id
98 Reset event counter
99 Reset all pending operations"
63131	1625882	"Schedule replacement for rtsem_down(). Only called for threads with
PF_MUTEX_TESTER set.

This allows us to have finegrained control over the event flow."
63137	1626020	We have to lookup the task
63220	1627393	Wait for the next command to be executed
63224	1627452	Restore previous command and data
63249	1627911	Wait for the next command to be executed
63271	1628246	"sysfs_test_command - interface for test commands
@dev: thread reference
@buf: command for actual step
@count: length of buffer

command syntax:

opcode:data"
63283	1628581	strings from sysfs write are not 0 terminated!
63287	1628650	strip of \n:
63334	1629550	"sysfs_test_status - sysfs interface for rt tester
@dev: thread to query
@buf: char buffer to be filled with thread status info"
63426	1631751	"RT-Mutexes: blocking mutual exclusion locks with PI support

started by Ingo Molnar and Thomas Gleixner:




This file contains macros used solely by rtmutex.c.
Non-debug version."
63447	1632682	"kernel/rwsem.c: R/W semaphores, public implementation

Written by David Howells (dhowells@redhat.com).
Derived from asm-i386/semaphore.h"
63460	1632887	lock for reading
63473	1633167	trylock for reading -- returns 1 if successful, 0 if contention
63487	1633401	lock for writing
63500	1633680	trylock for writing -- returns 1 if successful, 0 if contention
63514	1633915	release a read lock
63526	1634077	release a write lock
63538	1634255	downgrade write lock to read lock
63544	1634385	"lockdep: a downgraded write will live on as a write
dependency."
63602	1635493	"kernel/time/sched_debug.c

Print the CFS rbtree



This program is free software; you can redistribute it and/or modify
it under the terms of the GNU General Public License version 2 as
published by the Free Software Foundation."
63613	1635709	"This allows printing both to /proc/sched_debug and
to the console"
63624	1635878	Ease the printing of nsec fields:
63994	1644704	"idle-task scheduling class.

(NOTE: these are not related to SCHED_IDLE tasks which are
handled in sched_fair.c)"
63998	1644759	Idle tasks are unconditionally rescheduled:
64014	1645096	"It is not legal to sleep in the idle task - print a warning
message if some code attempts to do it:"
64056	1646002	Simple, special scheduling class for the per-CPU idle tasks:
64059	1646069	".next is NULL
no enqueue/yield_task for idle tasks"
64061	1646175	dequeue is not valid, we print a debug message there:
64076	1646558	no .task_new for idle tasks
64082	1646651	"Real-Time Scheduling Class (mapped to the SCHED_FIFO and SCHED_RR
policies)"
64087	1646768	"Update the current task's runtime statistics. Skip current tasks that
are not in our scheduling class."
64117	1647479	Adding/removing a task to/from a priority array:
64132	1647838	"Put task to the end of the run list without the overhead of dequeue
followed by enqueue."
64148	1648160	Preempt the current task with a newly woken task if needed:
64187	1649099	"Load-balancing iterator. Note: while the runqueue stays locked
during the whole iteration, the current task might be
dequeued so the iterator has to be dequeue-safe. Here we
achieve that by always pre-iterating before returning
the current task:"
64229	1650032	"If we arrived back to the head again then
iterate to the next queue (if any):"
64265	1650882	"pass 'busiest' rq argument into
load_balance_[start|next]_rt iterators"
64294	1651632	"RR tasks need a special form of timeslice management.
FIFO tasks have no timeslices."
64306	1651827	"Requeue to the end of queue if we are not the only element
on the queue:"
64345	1652680	"bump this up when changing the output format or the meaning of an existing
format, so that tools can adapt (or abort)"
64361	1653041	runqueue-specific stats
64374	1653473	domain-specific stats
64436	1655046	Expects runqueue lock to be held for atomicity of update
64448	1655283	Expects runqueue lock to be held for atomicity of update
64458	1655654	!CONFIG_SCHEDSTATS
64485	1656826	"Called when a process is dequeued from the active array and given
the cpu. We should note that with the exception of interactive
tasks, the expired queue will become the active queue after the active
queue is empty, without explicitly dequeuing and requeuing tasks in the
expired queue. (Interactive tasks may be requeued directly to the
active queue, thus delaying tasks in the expired queue from running;
see scheduler_tick()).

This function is only called from sched_info_arrive(), rather than
dequeue_task(). Even though a task may be queued and dequeued multiple
times as it is shuffled about, we're really interested in knowing how
long it was from the *first* time it was queued to the time that it
finally hit a cpu."
